# Time (s), Acceleration (g)
2.641000000000000014e+01,-6.154675776877167491e-04
2.642000000000000171e+01,-4.973621880108858306e-04
2.642999999999999972e+01,-4.145284998063397067e-04
2.644000000000000128e+01,-3.478215335775272708e-04
2.644999999999999929e+01,-2.915310355454090482e-04
2.646000000000000085e+01,-2.574062896014491669e-04
2.646999999999999886e+01,-2.508021008209496269e-04
2.648000000000000043e+01,-2.624197014024573374e-04
2.649000000000000199e+01,-2.852329211569357321e-04
2.650000000000000000e+01,-3.228285455814883459e-04
2.651000000000000156e+01,-3.761843067697217147e-04
2.651999999999999957e+01,-4.356195057838932743e-04
2.653000000000000114e+01,-4.933091158415111232e-04
2.653999999999999915e+01,-5.546801432803141491e-04
2.655000000000000071e+01,-6.290516877668294281e-04
2.656000000000000227e+01,-7.150103608171376425e-04
2.657000000000000028e+01,-8.021590089561556839e-04
2.658000000000000185e+01,-8.832754269124501499e-04
2.658999999999999986e+01,-9.606493481245778274e-04
2.660000000000000142e+01,-1.043941375239766829e-03
2.660999999999999943e+01,-1.143538153121174527e-03
2.662000000000000099e+01,-1.259084468715685346e-03
2.662999999999999901e+01,-1.370072540985778266e-03
2.664000000000000057e+01,-1.447674655551819782e-03
2.665000000000000213e+01,-1.485471090170177458e-03
2.666000000000000014e+01,-1.511264611466957807e-03
2.667000000000000171e+01,-1.558784566820929293e-03
2.667999999999999972e+01,-1.631881701406790461e-03
2.669000000000000128e+01,-1.704877261061339255e-03
2.669999999999999929e+01,-1.753284009049377486e-03
2.671000000000000085e+01,-1.771560100143694267e-03
2.671999999999999886e+01,-1.763247978925602593e-03
2.673000000000000043e+01,-1.730497055364610143e-03
2.674000000000000199e+01,-1.677817033548400887e-03
2.675000000000000000e+01,-1.613244684712938047e-03
2.676000000000000156e+01,-1.538889668589594594e-03
2.676999999999999957e+01,-1.450849156099936728e-03
2.678000000000000114e+01,-1.356446419771716603e-03
2.678999999999999915e+01,-1.279771705469186401e-03
2.680000000000000071e+01,-1.236478627174449584e-03
2.681000000000000227e+01,-1.208764263566782958e-03
2.682000000000000028e+01,-1.158628701708804866e-03
2.683000000000000185e+01,-1.065188448198267678e-03
2.683999999999999986e+01,-9.390246664791456355e-04
2.685000000000000142e+01,-8.032850709928603984e-04
2.685999999999999943e+01,-6.755646242493161101e-04
2.687000000000000099e+01,-5.677990616809303450e-04
2.687999999999999901e+01,-4.854017706953310096e-04
2.689000000000000057e+01,-4.187037318630937614e-04
2.690000000000000213e+01,-3.500199754640742318e-04
2.691000000000000014e+01,-2.804902736502545759e-04
2.692000000000000171e+01,-2.373037307269904332e-04
2.692999999999999972e+01,-2.394461829116505992e-04
2.694000000000000128e+01,-2.660005205514542241e-04
2.694999999999999929e+01,-2.773206485715751972e-04
2.696000000000000085e+01,-2.639448534146451647e-04
2.696999999999999886e+01,-2.553418190615623553e-04
2.698000000000000043e+01,-2.803926487001315564e-04
2.699000000000000199e+01,-3.402678707315206314e-04
2.700000000000000000e+01,-4.254637311490604059e-04
2.701000000000000156e+01,-5.366293376333909192e-04
2.701999999999999957e+01,-6.725763221420105829e-04
2.703000000000000114e+01,-8.129512157704352811e-04
2.703999999999999915e+01,-9.331745333116731912e-04
2.705000000000000071e+01,-1.031295087518487681e-03
2.706000000000000227e+01,-1.123125892980652522e-03
2.707000000000000028e+01,-1.212421953235645784e-03
2.708000000000000185e+01,-1.281444417860327359e-03
2.708999999999999986e+01,-1.312703983298334600e-03
2.710000000000000142e+01,-1.307504721188378245e-03
2.710999999999999943e+01,-1.280876841237370799e-03
2.712000000000000099e+01,-1.247881633744289632e-03
2.712999999999999901e+01,-1.216055942759395898e-03
2.714000000000000057e+01,-1.181375913513767585e-03
2.715000000000000213e+01,-1.128764877394904760e-03
2.716000000000000014e+01,-1.045431595830055961e-03
2.717000000000000171e+01,-9.365232610421395966e-04
2.717999999999999972e+01,-8.211348489487070709e-04
2.719000000000000128e+01,-7.140235894614471463e-04
2.719999999999999929e+01,-6.198305556623671725e-04
2.721000000000000085e+01,-5.421872459422605534e-04
2.721999999999999886e+01,-4.829391460232895349e-04
2.723000000000000043e+01,-4.309260830835914260e-04
2.724000000000000199e+01,-3.716431445492682315e-04
2.725000000000000000e+01,-3.170303251830478529e-04
2.726000000000000156e+01,-3.060917254585366482e-04
2.726999999999999957e+01,-3.586806643174559727e-04
2.728000000000000114e+01,-4.421160729155543387e-04
2.728999999999999915e+01,-5.051492301081930095e-04
2.730000000000000071e+01,-5.382727456820675382e-04
2.731000000000000227e+01,-5.780838865782528301e-04
2.732000000000000028e+01,-6.542630185963794077e-04
2.733000000000000185e+01,-7.561984128091984178e-04
2.733999999999999986e+01,-8.555589307003528014e-04
2.735000000000000142e+01,-9.374460685920620257e-04
2.735999999999999943e+01,-9.985168035763136371e-04
2.737000000000000099e+01,-1.036794226274388286e-03
2.737999999999999901e+01,-1.062510376078948599e-03
2.739000000000000057e+01,-1.103064168202179136e-03
2.740000000000000213e+01,-1.172287798797891920e-03
2.741000000000000014e+01,-1.240529515206009780e-03
2.742000000000000171e+01,-1.259161109376834807e-03
2.742999999999999972e+01,-1.216948918784882408e-03
2.744000000000000128e+01,-1.152905631690550421e-03
2.744999999999999929e+01,-1.108815256423490271e-03
2.746000000000000085e+01,-1.086597011799094598e-03
2.746999999999999886e+01,-1.059311428390989412e-03
2.748000000000000043e+01,-1.006076739620749474e-03
2.749000000000000199e+01,-9.234063010879669381e-04
2.750000000000000000e+01,-8.175174532264340571e-04
2.751000000000000156e+01,-7.042161744665610115e-04
2.751999999999999957e+01,-6.090400267098745836e-04
2.753000000000000114e+01,-5.485151839367750611e-04
2.753999999999999915e+01,-5.115266315112967010e-04
2.755000000000000071e+01,-4.737101772612551699e-04
2.756000000000000227e+01,-4.295215165285139539e-04
2.757000000000000028e+01,-3.948440049146599226e-04
2.758000000000000185e+01,-3.773075011387485656e-04
2.758999999999999986e+01,-3.619278108747000199e-04
2.760000000000000142e+01,-3.336020454978567929e-04
2.760999999999999943e+01,-2.989156145223907310e-04
2.762000000000000099e+01,-2.742450330583869750e-04
2.762999999999999901e+01,-2.627451906588898186e-04
2.764000000000000057e+01,-2.546632368995092573e-04
2.765000000000000213e+01,-2.423043571637285409e-04
2.766000000000000014e+01,-2.222104794788093331e-04
2.767000000000000171e+01,-1.885709118777406266e-04
2.767999999999999972e+01,-1.397450887078738758e-04
2.769000000000000128e+01,-9.020874687514683979e-05
2.769999999999999929e+01,-6.221604874593624455e-05
2.771000000000000085e+01,-6.412669511687493773e-05
2.771999999999999886e+01,-8.687115221981474462e-05
2.773000000000000043e+01,-1.204091095383367669e-04
2.774000000000000199e+01,-1.613075124765425044e-04
2.775000000000000000e+01,-2.039880797008983325e-04
2.776000000000000156e+01,-2.397276494993731384e-04
2.776999999999999957e+01,-2.704077357824879579e-04
2.778000000000000114e+01,-3.103990394241514916e-04
2.778999999999999915e+01,-3.665864009311317357e-04
2.780000000000000071e+01,-4.275845592005852016e-04
2.781000000000000227e+01,-4.808307912014607010e-04
2.782000000000000028e+01,-5.287658292721429763e-04
2.783000000000000185e+01,-5.778521904764286933e-04
2.783999999999999986e+01,-6.231928923173293529e-04
2.785000000000000142e+01,-6.586512134828148742e-04
2.785999999999999943e+01,-6.922162834054016323e-04
2.787000000000000099e+01,-7.316062614697324638e-04
2.787999999999999901e+01,-7.598474898657233073e-04
2.789000000000000057e+01,-7.481474320628290955e-04
2.790000000000000213e+01,-6.956029320325014418e-04
2.791000000000000014e+01,-6.344896399040646489e-04
2.792000000000000171e+01,-5.879036532391729037e-04
2.792999999999999972e+01,-5.417078750031029555e-04
2.794000000000000128e+01,-4.712217677745319600e-04
2.794999999999999929e+01,-3.786220168177091257e-04
2.796000000000000085e+01,-2.860435938538793054e-04
2.796999999999999886e+01,-2.031669734305047810e-04
2.798000000000000043e+01,-1.227940048298026450e-04
2.799000000000000199e+01,-4.401775244669103686e-05
2.800000000000000000e+01,2.220629888690837071e-05
2.801000000000000156e+01,7.318455751588633096e-05
2.801999999999999957e+01,1.211834699808581267e-04
2.803000000000000114e+01,1.723775514195559919e-04
2.803999999999999915e+01,2.128812475189522171e-04
2.805000000000000071e+01,2.252143362831416891e-04
2.806000000000000227e+01,2.089366934617069554e-04
2.807000000000000028e+01,1.751667477610512492e-04
2.808000000000000185e+01,1.276929942962418000e-04
2.808999999999999986e+01,6.013609254994787059e-05
2.810000000000000142e+01,-3.099816021993938384e-05
2.810999999999999943e+01,-1.391753874423430279e-04
2.812000000000000099e+01,-2.527897418709722146e-04
2.812999999999999901e+01,-3.612363562319785082e-04
2.814000000000000057e+01,-4.581156870726548337e-04
2.815000000000000213e+01,-5.444745917337694922e-04
2.816000000000000014e+01,-6.271264153878522473e-04
2.817000000000000171e+01,-7.080093846314151548e-04
2.817999999999999972e+01,-7.774938645479720356e-04
2.819000000000000128e+01,-8.248237519427872519e-04
2.819999999999999929e+01,-8.520812484915711539e-04
2.821000000000000085e+01,-8.682819377287275030e-04
2.821999999999999886e+01,-8.709329202650703539e-04
2.823000000000000043e+01,-8.456711006966419848e-04
2.824000000000000199e+01,-7.876768153028399552e-04
2.825000000000000000e+01,-7.116311959719450559e-04
2.826000000000000156e+01,-6.325845296003460537e-04
2.826999999999999957e+01,-5.456798288035811899e-04
2.828000000000000114e+01,-4.336320575950345746e-04
2.828999999999999915e+01,-2.871197385366572449e-04
2.830000000000000071e+01,-1.084794450257124373e-04
2.831000000000000227e+01,9.618318909515664438e-05
2.832000000000000028e+01,3.129837574553301967e-04
2.833000000000000185e+01,5.124069501227710138e-04
2.833999999999999986e+01,6.646980175351202991e-04
2.835000000000000142e+01,7.682511595873812472e-04
2.835999999999999943e+01,8.494834483902568342e-04
2.837000000000000099e+01,9.291399882624747260e-04
2.837999999999999901e+01,1.000820208444405104e-03
2.839000000000000057e+01,1.048058534068856563e-03
2.840000000000000213e+01,1.067548715842535616e-03
2.841000000000000014e+01,1.065462671664033295e-03
2.842000000000000171e+01,1.045052529547673597e-03
2.842999999999999972e+01,1.012548856008754815e-03
2.844000000000000128e+01,9.840515912494796069e-04
2.844999999999999929e+01,9.677110991258694103e-04
2.846000000000000085e+01,9.453659384147077970e-04
2.846999999999999886e+01,8.922101133934945156e-04
2.848000000000000043e+01,8.127601295565751484e-04
2.849000000000000199e+01,7.370658535319845293e-04
2.850000000000000000e+01,6.803263401613556579e-04
2.851000000000000156e+01,6.286361512384981958e-04
2.851999999999999957e+01,5.719365732658098162e-04
2.853000000000000114e+01,5.283201403036313264e-04
2.853999999999999915e+01,5.188640292812934929e-04
2.855000000000000071e+01,5.328494926126343392e-04
2.856000000000000227e+01,5.367948190533344301e-04
2.857000000000000028e+01,5.114560310845348793e-04
2.858000000000000185e+01,4.645443212092649184e-04
2.858999999999999986e+01,4.122326159151123211e-04
2.860000000000000142e+01,3.648186720169750968e-04
2.860999999999999943e+01,3.290031863571295104e-04
2.862000000000000099e+01,3.072214799518059375e-04
2.862999999999999901e+01,2.901875690604285721e-04
2.864000000000000057e+01,2.617430251662935733e-04
2.865000000000000213e+01,2.169760751404896056e-04
2.866000000000000014e+01,1.694320123682062449e-04
2.867000000000000171e+01,1.378564412784462410e-04
2.867999999999999972e+01,1.307196506305716155e-04
2.869000000000000128e+01,1.428331554091836564e-04
2.869999999999999929e+01,1.600458920262229508e-04
2.871000000000000085e+01,1.693520462921279551e-04
2.871999999999999886e+01,1.750836053373980771e-04
2.873000000000000043e+01,2.043039405400237109e-04
2.874000000000000199e+01,2.817077684703051497e-04
2.875000000000000000e+01,3.958853151328601367e-04
2.876000000000000156e+01,5.061124276023490050e-04
2.876999999999999957e+01,5.901438350285926086e-04
2.878000000000000114e+01,6.690593909820519158e-04
2.878999999999999915e+01,7.712709096938200623e-04
2.880000000000000071e+01,8.871039617184388066e-04
2.881000000000000227e+01,9.808913641828210638e-04
2.882000000000000028e+01,1.040321889274471853e-03
2.883000000000000185e+01,1.088414997086434256e-03
2.883999999999999986e+01,1.146039022046278387e-03
2.885000000000000142e+01,1.207846129479278694e-03
2.885999999999999943e+01,1.262454712002451448e-03
2.887000000000000099e+01,1.310892145461389812e-03
2.887999999999999901e+01,1.348558704258786623e-03
2.889000000000000057e+01,1.350491424756671346e-03
2.890000000000000213e+01,1.300473157392493260e-03
2.891000000000000014e+01,1.224088914557625073e-03
2.892000000000000171e+01,1.165301576684600561e-03
2.892999999999999972e+01,1.131645593019944915e-03
2.894000000000000128e+01,1.088048420200811743e-03
2.894999999999999929e+01,1.009318306305781020e-03
2.896000000000000085e+01,9.149860345153844852e-04
2.896999999999999886e+01,8.421262009052413438e-04
2.898000000000000043e+01,8.043605436556377098e-04
2.899000000000000199e+01,7.918526484668553071e-04
2.900000000000000000e+01,7.934091327383562420e-04
2.901000000000000156e+01,7.983413022112528139e-04
2.901999999999999957e+01,7.887769032710364569e-04
2.903000000000000114e+01,7.544798129536120458e-04
2.903999999999999915e+01,7.131341406398600345e-04
2.905000000000000071e+01,6.963309822622962362e-04
2.906000000000000227e+01,7.148373554849176120e-04
2.907000000000000028e+01,7.542204319022172230e-04
2.908000000000000185e+01,8.041071080891542492e-04
2.908999999999999986e+01,8.709474968742099161e-04
2.910000000000000142e+01,9.562006331084121988e-04
2.910999999999999943e+01,1.041941295725636474e-03
2.912000000000000099e+01,1.109973452699122322e-03
2.912999999999999901e+01,1.160508925283747824e-03
2.914000000000000057e+01,1.199427962050570590e-03
2.915000000000000213e+01,1.220841383884254533e-03
2.916000000000000014e+01,1.218993444763383921e-03
2.917000000000000171e+01,1.207801244322528455e-03
2.917999999999999972e+01,1.208746355923931513e-03
2.919000000000000128e+01,1.221373693203872766e-03
2.919999999999999929e+01,1.221747091523993486e-03
2.921000000000000085e+01,1.189753484397753237e-03
2.921999999999999886e+01,1.124276821761688219e-03
2.923000000000000043e+01,1.033443972388803367e-03
2.924000000000000199e+01,9.273855645050819736e-04
2.925000000000000000e+01,8.226098327554397715e-04
2.926000000000000156e+01,7.345799004764013047e-04
2.926999999999999957e+01,6.574286057148861747e-04
2.928000000000000114e+01,5.658203419205508735e-04
2.928999999999999915e+01,4.480733023896242497e-04
2.930000000000000071e+01,3.272143843035345127e-04
2.931000000000000227e+01,2.391448105102154205e-04
2.932000000000000028e+01,1.990751676112424316e-04
2.933000000000000185e+01,1.984301471163656214e-04
2.933999999999999986e+01,2.231131114084040305e-04
2.935000000000000142e+01,2.618322713876427557e-04
2.935999999999999943e+01,3.074836945582357919e-04
2.937000000000000099e+01,3.681438815955105442e-04
2.937999999999999901e+01,4.688944562247005150e-04
2.939000000000000057e+01,6.202938685379098382e-04
2.940000000000000213e+01,7.859745255515550137e-04
2.941000000000000014e+01,9.053074174803818052e-04
2.942000000000000171e+01,9.563048625837707387e-04
2.942999999999999972e+01,9.781919717228868341e-04
2.944000000000000128e+01,1.022223371861287478e-03
2.944999999999999929e+01,1.096430473631084673e-03
2.946000000000000085e+01,1.170272344154963621e-03
2.946999999999999886e+01,1.216115570090346275e-03
2.948000000000000043e+01,1.226341403427519622e-03
2.949000000000000199e+01,1.201466140928061314e-03
2.950000000000000000e+01,1.147568660251187126e-03
2.951000000000000156e+01,1.085195653299019652e-03
2.951999999999999957e+01,1.036969940093636832e-03
2.953000000000000114e+01,9.985047864961656052e-04
2.953999999999999915e+01,9.399074403705633910e-04
2.955000000000000071e+01,8.476924989916120694e-04
2.956000000000000227e+01,7.512368788753076695e-04
2.957000000000000028e+01,6.928809591501209741e-04
2.958000000000000185e+01,6.800387102112755286e-04
2.958999999999999986e+01,6.819261769541197764e-04
2.960000000000000142e+01,6.694582915311106126e-04
